state,date,fy_value,fy_pct,ytd_value,ytd_pct
Delaware,2015,50416.0,0.1738300349243307,8270.0,0.45266116283154756
Delaware,2016,59430.0,0.17879244684227236,10059.0,0.21632406287787176
Delaware,2017,50639.0,-0.14792192495372702,9365.0,-0.06899294164429859
Delaware,2018,47723.0,-0.057584075514919286,8335.0,-0.10998398291510947
Delaware,2019,46427.0,-0.02715671688703558,7801.0,-0.0640671865626875
Delaware,2020,77057.0,0.6597454067676136,8803.0,0.12844507114472514
Delaware,2021,12653.0,-0.8357968776360356,12653.0,0.4373509031012155
District of Columbia,1999,21.0,-0.9983403145499091,4.0,-0.999683869438078
District of Columbia,2000,17.0,-0.19047619047619047,5.0,0.25
District of Columbia,2001,17.0,0.0,1.0,-0.8
District of Columbia,2002,7.0,-0.5882352941176471,1.0,0.0
District of Columbia,2003,11.0,0.5714285714285714,1.0,0.0
District of Columbia,2004,14.0,0.2727272727272727,1.0,0.0
District of Columbia,2005,20.0,0.4285714285714286,1.0,0.0
District of Columbia,2006,252.0,11.6,214.0,213.0
District of Columbia,2007,136.0,-0.46031746031746035,73.0,-0.6588785046728972
District of Columbia,2008,259.0,0.9044117647058822,54.0,-0.26027397260273977
District of Columbia,2009,369.0,0.42471042471042475,74.0,0.37037037037037046
District of Columbia,2010,349.0,-0.054200542005420016,50.0,-0.32432432432432434
District of Columbia,2011,300.0,-0.1404011461318052,53.0,0.06000000000000005
District of Columbia,2012,449.0,0.4966666666666666,84.0,0.5849056603773586
District of Columbia,2013,497.0,0.10690423162583529,121.0,0.44047619047619047
District of Columbia,2014,512.0,0.030181086519114775,80.0,-0.33884297520661155
District of Columbia,2015,742.0,0.44921875,114.0,0.42500000000000004
District of Columbia,2016,875.0,0.179245283018868,177.0,0.5526315789473684
District of Columbia,2017,1540.0,0.76,174.0,-0.016949152542372836
District of Columbia,2018,3244.0,1.1064935064935066,500.0,1.8735632183908044
District of Columbia,2019,5926.0,0.8267570900123304,724.0,0.44799999999999995
District of Columbia,2020,11485.0,0.9380695241309485,1217.0,0.680939226519337
District of Columbia,2021,1996.0,-0.8262080975185024,1996.0,0.6400986031224323
Florida,1999,279700.0,139.1302605210421,41251.0,19.666833667334668
Florida,2000,266035.0,-0.0488559170539864,43340.0,0.05064119657705257
Florida,2001,303396.0,0.1404364087432104,45548.0,0.05094600830641438
Florida,2002,288848.0,-0.04795053329641785,48538.0,0.0656450338104857
Florida,2003,298181.0,0.03231111172658285,50136.0,0.03292265853558041
Florida,2004,318024.0,0.06654682893946973,53270.0,0.06250997287378324
Florida,2005,370645.0,0.16546235504238682,57749.0,0.08408109630185856
Florida,2006,411728.0,0.11084191072319882,69352.0,0.20092122807321333
Florida,2007,426180.0,0.035100843275172044,71453.0,0.030294728342369348
Florida,2008,503672.0,0.18182927401567417,78695.0,0.10135333715869166
Florida,2009,556540.0,0.10496513604091562,105031.0,0.33465912700933975
Florida,2010,559347.0,0.005043662629820034,97201.0,-0.07454941874303778
Florida,2011,643229.0,0.14996415463030988,114057.0,0.17341385376693652
Florida,2012,834319.0,0.29707926725940537,131650.0,0.15424743768466653
Florida,2013,1073859.0,0.28710840817481076,217481.0,0.6519635396885681
Florida,2014,1034546.0,-0.03660908927522144,183218.0,-0.15754479701675084
Florida,2015,1147082.0,0.10877815002909497,191704.0,0.046316409959720195
Florida,2016,1435340.0,0.2512967686704177,257945.0,0.345537912615282
Florida,2017,1276549.0,-0.11062953725249769,222468.0,-0.13753707185640351
Florida,2018,1203145.0,-0.05750190552810741,217804.0,-0.020964812916913877
Florida,2019,1195539.0,-0.0063217650407889625,199477.0,-0.0841444601568383
Florida,2020,1912204.0,0.59944928605424,226257.0,0.13425106653899954
Florida,2021,329687.0,-0.8275879560967344,329687.0,0.45713502786654114
Georgia,1999,409810.0,0.2430274775772172,57111.0,-0.8267720595595216
Georgia,2000,352357.0,-0.1401942363534321,64047.0,0.12144770709670638
Georgia,2001,325521.0,-0.07616139313253323,54214.0,-0.15352787796461975
Georgia,2002,285201.0,-0.12386297658215595,49750.0,-0.0823403548898809
Georgia,2003,282218.0,-0.010459290114691044,49856.0,0.0021306532663316613
Georgia,2004,232203.0,-0.17722115527712623,41821.0,-0.16116415275994866
Georgia,2005,257815.0,0.11030003918984677,40034.0,-0.04272972908347483
Georgia,2006,311901.0,0.20978608692279344,63462.0,0.5852025778088625
Georgia,2007,270468.0,-0.13284022814931662,47228.0,-0.2558066244366708
Georgia,2008,367374.0,0.35829007498114374,59560.0,0.2611162869484205
Georgia,2009,373237.0,0.01595921322684779,83929.0,0.40915043653458705
Georgia,2010,333247.0,-0.10714371833446312,65084.0,-0.22453502365094302
Georgia,2011,367894.0,0.10396792769327257,68122.0,0.04667813902034301
Georgia,2012,465560.0,0.26547320695635146,83257.0,0.22217492146443152
Georgia,2013,527885.0,0.13387103703067282,138769.0,0.6667547473485713
Georgia,2014,484580.0,-0.08203491290716725,87086.0,-0.3724390894219891
Georgia,2015,566946.0,0.16997399810144875,100680.0,0.15609856923041598
Georgia,2016,612985.0,0.08120526469893075,129484.0,0.28609455701231634
Georgia,2017,541655.0,-0.11636500077489664,97792.0,-0.24475610886287114
Georgia,2018,549532.0,0.01454246706852147,103429.0,0.05764275196335089
Georgia,2019,539113.0,-0.018959769403783633,93739.0,-0.09368745709617221
Georgia,2020,904035.0,0.6768933414701557,106807.0,0.13940835724725043
Georgia,2021,166023.0,-0.816353349151305,166023.0,0.5544205904107409
Hawaii,1999,5343.0,-0.9678177120037585,589.0,-0.9964522987778802
Hawaii,2000,6609.0,0.2369455362156092,1087.0,0.8455008488964346
Hawaii,2001,7464.0,0.1293690422151612,1271.0,0.1692732290708372
Hawaii,2002,7807.0,0.04595391211146849,1135.0,-0.10700236034618416
Hawaii,2003,7439.0,-0.047137184577942914,1218.0,0.0731277533039647
Hawaii,2004,7298.0,-0.018954160505444295,1042.0,-0.14449917898193765
Hawaii,2005,7575.0,0.037955604275143884,958.0,-0.08061420345489445
Hawaii,2006,7588.0,0.0017161716171616437,1446.0,0.5093945720250521
Hawaii,2007,6521.0,-0.14061676331049022,1028.0,-0.289073305670816
Hawaii,2008,8569.0,0.3140622603895109,1205.0,0.1721789883268483
Hawaii,2009,10511.0,0.2266308787489788,1686.0,0.3991701244813277
Hawaii,2010,10533.0,0.0020930453810295013,1655.0,-0.01838671411625148
Hawaii,2011,12635.0,0.19956327731890244,1759.0,0.06283987915407852
Hawaii,2012,17428.0,0.37934309457855164,2336.0,0.32802728823194993
Hawaii,2013,17416.0,-0.0006885471654808351,4063.0,0.7392979452054795
Hawaii,2014,15225.0,-0.12580385852090037,2559.0,-0.3701698252522766
Hawaii,2015,15290.0,0.0042692939244664,2381.0,-0.06955842125830403
Hawaii,2016,16681.0,0.09097449313276651,2807.0,0.17891642167156663
Hawaii,2017,12742.0,-0.23613692224686766,1903.0,-0.3220520128250801
Hawaii,2018,14088.0,0.10563490817768018,2259.0,0.18707304256437207
Hawaii,2019,12666.0,-0.10093696763202731,2100.0,-0.07038512616201864
Hawaii,2020,20102.0,0.5870835307121427,2446.0,0.16476190476190467
Hawaii,2021,3011.0,-0.8502139090637748,3011.0,0.23098937040065404
Idaho,1999,79914.0,25.540684158087014,10560.0,2.5071404848887413
Idaho,2000,77138.0,-0.03473734264334161,11624.0,0.10075757575757582
Idaho,2001,75400.0,-0.022531048251186236,11197.0,-0.03673434273916032
Idaho,2002,74062.0,-0.017745358090185626,10906.0,-0.02598910422434586
Idaho,2003,74669.0,0.008195835921255057,11507.0,0.055107280396112124
Idaho,2004,75553.0,0.011838915748168644,11258.0,-0.021639002346397818
Idaho,2005,80343.0,0.06339920320834391,12011.0,0.06688577011902641
Idaho,2006,91018.0,0.1328678291823806,13465.0,0.1210556989426359
Idaho,2007,93897.0,0.031631105935089776,14588.0,0.08340141106572596
Idaho,2008,100457.0,0.06986378691544992,15305.0,0.04914998629010148
Idaho,2009,99243.0,-0.012084772589267101,18754.0,0.2253511924207776
Idaho,2010,92031.0,-0.07267011275354429,15976.0,-0.14812839927482135
Idaho,2011,106616.0,0.15847920809292515,15794.0,-0.011392088132198275
Idaho,2012,136482.0,0.2801268102348615,21301.0,0.34867671267569955
Idaho,2013,147494.0,0.08068463240573842,35655.0,0.6738650767569598
Idaho,2014,131742.0,-0.10679756464669754,20354.0,-0.42914037301921193
Idaho,2015,136946.0,0.03950144980340364,22678.0,0.11417903114866856
Idaho,2016,156343.0,0.14163977042045772,28717.0,0.26629332392627214
Idaho,2017,182099.0,0.164740346545736,26082.0,-0.09175749556012114
Idaho,2018,207320.0,0.13850158430304393,35419.0,0.35798635073997387
Idaho,2019,209275.0,0.009429866872467718,30599.0,-0.1360851520370423
Idaho,2020,281284.0,0.3440879225898936,35017.0,0.14438380339226775
Idaho,2021,49466.0,-0.8241421481492015,49466.0,0.41262815204043757
Illinois,1999,484848.0,8.80164153155703,73908.0,0.49411717139044997
Illinois,2000,449771.0,-0.07234638484638489,77801.0,0.0526735941981924
Illinois,2001,462702.0,0.02875018620586922,70322.0,-0.09612986979601801
Illinois,2002,446138.0,-0.035798418852738934,73067.0,0.03903472597480162
Illinois,2003,515917.0,0.1564067620332723,83791.0,0.14676940342425437
Illinois,2004,590417.0,0.14440307258725715,108490.0,0.2947691279493023
Illinois,2005,527134.0,-0.10718356686884012,107252.0,-0.011411189971425983
Illinois,2006,527698.0,0.0010699366764428397,91584.0,-0.1460858538768508
Illinois,2007,536975.0,0.01758013105981071,91673.0,0.0009717854647099955
Illinois,2008,615941.0,0.1470571255645048,98253.0,0.0717768590533745
Illinois,2009,752071.0,0.22101142804262097,121006.0,0.2315756261895312
Illinois,2010,695300.0,-0.07548622404001748,114337.0,-0.055112969604812934
Illinois,2011,828962.0,0.19223644470012946,124245.0,0.08665611306926024
Illinois,2012,1036061.0,0.2498293046002109,178301.0,0.435075858183428
Illinois,2013,1280613.0,0.23604015593676442,277223.0,0.5548033942602677
Illinois,2014,1344096.0,0.049572353240206146,237191.0,-0.14440360287566323
Illinois,2015,1247398.0,-0.07194277789681691,183029.0,-0.2283476185858654
Illinois,2016,1924070.0,0.5424667988885665,359308.0,0.963120598375121
Illinois,2017,1601087.0,-0.16786447478522093,277705.0,-0.22711155888541312
Illinois,2018,2831447.0,0.768452932289126,355295.0,0.2793972020669415
Illinois,2019,4949570.0,0.7480708627073012,522211.0,0.4697955220309884
Illinois,2020,7455065.0,0.5062045793877044,1232478.0,1.3601149726834554
Illinois,2021,1904138.0,-0.7445846548621642,1904138.0,0.5449671312591382
Indiana,1999,203182.0,-0.8932944986130207,31298.0,-0.983563166115061
Indiana,2000,182319.0,-0.10268133988246986,29395.0,-0.06080260719534791
Indiana,2001,195780.0,0.07383212939956896,26353.0,-0.1034869875829223
Indiana,2002,188235.0,-0.03853815507201963,32409.0,0.2298030584753159
Indiana,2003,183853.0,-0.023279411374080294,25779.0,-0.20457280385078214
Indiana,2004,176520.0,-0.03988512561666113,30325.0,0.17634508708638807
Indiana,2005,172249.0,-0.024195558576931786,29513.0,-0.026776586974443517
Indiana,2006,185655.0,0.07782918913897907,32766.0,0.11022261376342635
Indiana,2007,186864.0,0.006512078855942516,31186.0,-0.04822071659647198
Indiana,2008,219900.0,0.17679167736963786,35904.0,0.15128583338677615
Indiana,2009,273803.0,0.24512505684401997,47327.0,0.3181539661319073
Indiana,2010,345650.0,0.26240399119074653,57355.0,0.21188750607475648
Indiana,2011,359840.0,0.04105308838420374,62624.0,0.09186644581989367
Indiana,2012,475607.0,0.32171798577145405,76881.0,0.22766032192130803
Indiana,2013,597124.0,0.2554987626338552,119493.0,0.554259179771335
Indiana,2014,647550.0,0.08444812132823332,90496.0,-0.24266693446478038
Indiana,2015,1076917.0,0.6630638560728901,151576.0,0.6749469589816124
Indiana,2016,1436725.0,0.33410931390255705,452448.0,1.9849580408507945
Indiana,2017,830357.0,-0.42204875672101483,216605.0,-0.5212599016903601
Indiana,2018,896148.0,0.07923218567435453,165673.0,-0.2351376930357102
Indiana,2019,1450565.0,0.6186667827189258,232032.0,0.4005420315923536
Indiana,2020,1935587.0,0.3343676429529183,165390.0,-0.2872103847745139
Indiana,2021,457846.0,-0.7634588370349666,457846.0,1.7682810327105627
Iowa,1999,92222.0,-0.7985741930692853,15384.0,-0.9663991822577898
Iowa,2000,87796.0,-0.047992886729847584,16280.0,0.05824232969318777
Iowa,2001,89658.0,0.021208255501389495,15847.0,-0.026597051597051613
Iowa,2002,90358.0,0.007807446072854551,16644.0,0.05029343093329963
Iowa,2003,95127.0,0.05277894597047306,17387.0,0.04464071136745984
Iowa,2004,98517.0,0.035636570058973804,17697.0,0.01782941277966299
Iowa,2005,100344.0,0.01854502268643987,18566.0,0.04910436797197271
Iowa,2006,101430.0,0.010822769672327093,18892.0,0.01755897877841206
Iowa,2007,98888.0,-0.02506161885043867,18596.0,-0.01566800762227394
Iowa,2008,108330.0,0.09548175713939,19236.0,0.03441600344160034
Iowa,2009,120233.0,0.10987722699159974,23186.0,0.20534414639218124
Iowa,2010,124738.0,0.03746891452429857,21102.0,-0.0898818252393686
Iowa,2011,179944.0,0.44257563853837634,49465.0,1.3440906075253531
Iowa,2012,147700.0,-0.17918908104743703,29739.0,-0.3987870211260487
Iowa,2013,160062.0,0.08369668246445494,44466.0,0.49520831231715934
Iowa,2014,127022.0,-0.20642001224525497,26170.0,-0.41146044168578244
Iowa,2015,147309.0,0.1597124907496339,29019.0,0.10886511272449373
Iowa,2016,202277.0,0.3731476013006674,50442.0,0.738240463144836
Iowa,2017,160981.0,-0.20415568749783708,30732.0,-0.39074580706554063
Iowa,2018,189159.0,0.17503929035103516,37132.0,0.20825198490173102
Iowa,2019,182802.0,-0.03360664837517646,31248.0,-0.1584617041904557
Iowa,2020,270614.0,0.48036673559370247,43489.0,0.39173707117255496
Iowa,2021,64885.0,-0.7602304389277716,64885.0,0.49198647933960316
Kansas,1999,106108.0,0.6353240348308546,15717.0,-0.7577714417816136
Kansas,2000,96716.0,-0.0885135899272439,16206.0,0.031112807787745833
Kansas,2001,95408.0,-0.013524132511683717,15152.0,-0.06503764038010618
Kansas,2002,94110.0,-0.013604729163172902,14497.0,-0.04322861668426614
Kansas,2003,97365.0,0.03458718520879822,16488.0,0.13733875974339527
Kansas,2004,99007.0,0.016864376315924634,16695.0,0.01255458515283836
Kansas,2005,98311.0,-0.00702980597331504,15913.0,-0.04684037136867325
Kansas,2006,109143.0,0.11018095635279868,18066.0,0.1352981838748193
Kansas,2007,111502.0,0.021613846055175356,18933.0,0.0479907007638658
Kansas,2008,126084.0,0.13077792326595028,19574.0,0.033856229863201914
Kansas,2009,142984.0,0.13403762570984412,27399.0,0.39976499438030033
Kansas,2010,144156.0,0.008196721311475308,24879.0,-0.09197415964086275
Kansas,2011,164898.0,0.14388579039374005,29356.0,0.1799509626592708
Kansas,2012,210972.0,0.27940908925517594,35244.0,0.2005722850524594
Kansas,2013,228105.0,0.08120982879244631,54109.0,0.5352684144818975
Kansas,2014,172167.0,-0.245229170776616,32046.0,-0.40775102108706496
Kansas,2015,185859.0,0.07952743557127673,33428.0,0.04312550708356744
Kansas,2016,196548.0,0.05751133924103757,39260.0,0.1744645207610387
Kansas,2017,191451.0,-0.02593259661762015,34260.0,-0.12735608762098827
Kansas,2018,172047.0,-0.10135230424495045,31798.0,-0.07186223000583769
Kansas,2019,167010.0,-0.029276883642260554,28991.0,-0.08827599220076732
Kansas,2020,249589.0,0.494455421831028,33113.0,0.14218205650029314
Kansas,2021,43723.0,-0.8248200040867186,43723.0,0.3204179627336696
Kentucky,1999,248212.0,4.6769206138645565,40220.0,-0.0801180156896828
Kentucky,2000,229896.0,-0.07379175865792142,39080.0,-0.028344107409249086
Kentucky,2001,238996.0,0.0395831158436859,38775.0,-0.007804503582395039
Kentucky,2002,229423.0,-0.04005506368307421,40216.0,0.03716312056737592
Kentucky,2003,226869.0,-0.011132275316772966,39675.0,-0.013452357270738013
Kentucky,2004,234974.0,0.03572546271196142,41086.0,0.035563957151858894
Kentucky,2005,232589.0,-0.010150059155481062,40906.0,-0.00438105437375258
Kentucky,2006,791599.0,2.4034240656264916,43091.0,0.05341514692221194
Kentucky,2007,1587850.0,1.0058767128306125,253142.0,4.874590981875565
Kentucky,2008,1881101.0,0.18468432156689873,292201.0,0.15429679784468786
Kentucky,2009,2189578.0,0.16398747329356578,340139.0,0.16405830233298313
Kentucky,2010,2385579.0,0.08951542260654799,412976.0,0.2141389255569046
Kentucky,2011,2280832.0,-0.0439084180402326,365839.0,-0.11413980473441554
Kentucky,2012,2589358.0,0.1352690597115438,414835.0,0.13392776603915935
Kentucky,2013,1578331.0,-0.39045469958190404,485770.0,0.1709956970843829
Kentucky,2014,2492184.0,0.5789995888061503,518308.0,0.06698231673425692
Kentucky,2015,3218371.0,0.2913857885292579,519271.0,0.0018579686209743151
Kentucky,2016,3676847.0,0.14245591946981873,569296.0,0.0963369801125038
Kentucky,2017,4641480.0,0.26235331521817473,659672.0,0.1587504567044209
Kentucky,2018,4912441.0,0.05837814662564522,819794.0,0.24272972022459638
Kentucky,2019,4120892.0,-0.16113150264807252,637145.0,-0.22279865429607926
Kentucky,2020,3330462.0,-0.19181041386185316,765548.0,0.2015286944102206
Kentucky,2021,800289.0,-0.7597063110163095,800289.0,0.045380563988149714
Louisiana,1999,196015.0,-0.7550697310596547,26909.0,-0.9663758967073145
Louisiana,2000,174706.0,-0.1087110680305079,26047.0,-0.03203389200639195
Louisiana,2001,177775.0,0.01756665483726949,25061.0,-0.037854647368218974
Louisiana,2002,169580.0,-0.046097595274926184,24630.0,-0.017198036790231797
Louisiana,2003,175693.0,0.036047883005071446,27765.0,0.12728380024360542
Louisiana,2004,172421.0,-0.018623394216047306,27168.0,-0.021501890869800144
Louisiana,2005,207954.0,0.20608278573955618,26865.0,-0.011152826855123643
Louisiana,2006,212176.0,0.020302566913836806,35380.0,0.31695514610087483
Louisiana,2007,208201.0,-0.018734446874293043,31813.0,-0.10081967213114751
Louisiana,2008,248355.0,0.192861705755496,35450.0,0.11432433281991639
Louisiana,2009,247084.0,-0.005117674296873376,43858.0,0.23717912552891396
Louisiana,2010,239204.0,-0.031891988149779005,36193.0,-0.17476857129828083
Louisiana,2011,264552.0,0.10596812762328378,41491.0,0.14638189705191618
Louisiana,2012,326290.0,0.23336810910520422,46453.0,0.11959220071822796
Louisiana,2013,353025.0,0.08193631432161563,77442.0,0.6671043850773901
Louisiana,2014,315357.0,-0.10670065859358402,50704.0,-0.34526484336664864
Louisiana,2015,372613.0,0.18155931214464882,58275.0,0.1493176080782581
